  11 0.0895071 0.500261   90   83   72   56    8   36   93   75    1   20   13   41   39   85   74   67   30    5   33   38   95   66   22   61    0   87    7   76   27   16   97   14   53   35   88   81    9   86   26    4   63    6   80   78   71    2   62   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  12 0.698463 0.615318   59   50   90   41   32   72   71   10   25   16   52   92   51   42   73   64   99   17    8   53   84   43   34   65   28   27   18   54   94   45    3   36    2   19   56   55   37   77   68   30   57   48    0   88   47   87   38   69   96   31   58    7   89   40   79   70   24   60   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  13 0.0542703 0.574286   20   63   56    1   35   85    5   78   71   26   41   11   61   33   90   83   76    8   53   30   16   97    9   95   88    2   81   74   67    6   22    7   87   80   66   14    0    4   93   86   72   27   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  14 0.119052 0.48223   74    0   95   38   41    4   30   75   85    7   39   56    2   98   20    6   72   83   90   93   36   80    9   62   26    8   71   78   81   88   35   63   11   97   16   27   86   53   66   76   13   87   33    1   61   15   22   67   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  15 0.303837 0.0296168   30   46   95   16   67   81   41    9   97   66   75   35    2   62   21   83   88   20   29   26   56    8   98    1   39   44   93   53   22   78   38   14   61   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  16 0.370395 0.305955   47   38   20    1   12   83   65   41   15   39   30   10   21    8   93   75   66    7   22   61   76   67   43   97   88   95   86   62    2   53   68   44   35   13   26    0   11   98   14   80   56   87    9   78   45   36   27   90   81    6   48   46   73   71   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  17 0.970005 0.510984   57   50   43   23   91   92   56   49   42   36   12    3   77   70   48   10   34   28   21   96   89   82   69   55   68   54   47   32   25   18   73   59   60    0   24   65   58   51   52   45   31   99   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  18 0.770517 0.649109   84   60   79   55   70   65   32   27   99   90   52   71   47   24   19   96   58   77   68   30   25   12   88   59   50   69   45   36   31    7   94   89   56   17   51   42   37   28    3   57   48   43   34   10   92    0   54   73   64   40   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  19 0.689153 0.940636   96    0   34   48   57   71   90   99   28   37   42   51   18   65   70   79   84    4   36   45   50   59   64   73   92    7   25   58   12   72    3   24   52   89   94   27   55   60   69   40   77   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  20 0.170586 0.349333   75   13   16   39   53   83   90   97    0   11   14    9   78   61   85   98   26   33    6   62   86   93   27   41   15   87    1   22   36   35   66   73   56   80   95    8   30   44   67   81   88   38    2   76   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  21 0.749205 0.100612   46   48   75   45   54   16   56   65   44   53   62   73   17   82   91   23   15   43   31   60   98   30   39   32   10   41   59   68   29   38   47   49    8   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  22 0.0403913 0.283878   30   35   75   66   61    8   87    6   97   41   67   53   93   16   56    1   26   38   78   11   88   83   27   44   39   62   20   80   98    2   13   76   81   15   95   14   86    9   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  23 0.940827 0.104602   17   47   65   98   46   60   21   10   29   91   43   32   54   68   31   45   49   82   59   73   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  24 0.957626 0.778373   28   99   70   77   37   84   51   58   18   45   92   52   59   10   65   32   79   60   31    0   73   40   47   94    3   25   96   19   34   48   55   17   68   42   89   69   36   12   43   50   57   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  25 0.754947 0.905729    7   58   65   12   84   48   57   99   64   73   92   37   55   71   72   18   90    3   36   45   27   19   28   70   79   89   34   24    0   96   17   69   42   51   52   68   77   50   59   60   94   40   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  26 0.155775 0.216583   67    2   13   75   35   93   53   27   98   83   61    6   20   78   38   22   80   30   14    9   15   16   39   86   81   41   88    1    8   97   76   87   11   56   66   44   95   62   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  27 0.364804 0.654102   72   65   70   95   84   45    5   34   48   18   28   64   10   89   94   87   37   51   26    2    7   74   88   86   47   36   61   12   30   66    4   80   25   41    1   53    6   20   96   22   76   90   83   11   40   33   38   63   52   14   16   79   68   93   19   62    8   73   78    0   71   85   35   56   13   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  28 0.824916 0.832748   24    0   73   64   40   27    3   19   65   32   17   12   42   89   55   96   25   77   68   43   90   34   57   48    7   18   69   45   92   36   58   10   79   70   37   84   60   59   50   31   99   71   47   94   52   51   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  29 0.796365 0.00969656   44   62    8   82   43   54   98   31   23   75   68   47   15   30   46   39   32   73   91   21   45   38   56   10   49   65   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  30 0.468823 0.363895   15   22   56   75   35   45   31   14   98   16   87   54   65   32   43    1    8   95    0   55   70   62   73   11   18   27   96   10   71   78   38   41   26    2   13   97   83   90   93   53   68   60   29   39   46   12   21   80   66   61   76   36   47   20    7   81   88   48   67   59   44    6   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  31 0.928881 0.384512   82   91   73   54   30   36   45   49   48   47   96   24    0   68   29   77   51   56   18   46   21   10   50   59   32   70   23   58   12   28   17   65   55   60   34   43   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  32 0.863822 0.41264   54   77   68   91   12   82   96   10   18   43   34   48   55   30   28   58   49   70   98   24   45   36   59   50   73   46   60   51   65   17   23   31   47    0   38   52   21   29   89   56   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  33 0.126559 0.822999   74   86   40   85   72   90   13   20   11   64   63   71   88   27    6    4   37   80    2    0    7   35   76   14    5   87   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  34 0.803796 0.801136   57   19   27   48   84   32   45   36   90    7   12   17   42   37   60   55   73   64    3   43   52   79   70   65   28   25   40   58   24   71   94   89   59   50   77   10   18   68   99   47   51   69   92   31    0   96   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  35 0.106983 0.360497   22   30   13   56   80   38   76   26    9   83   88   41   98   15   53    6   78    2   61   85   90   67    8   16   14   93   66   20   75   11    1   87   33   97   27   81   62   86   39   95   44   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  36 0.579261 0.573351   41   80   70   77    2   31   54   11   88   71   34   17   98   55    0   62   37   43   89   14   64   79   19   27   99   32   48    7   25   38   45   84   12   90   65   72   10   18   56   39   85   66   73   20    3   28   50    8   16   47    1   68   30   52   51   58   40   87   94   75   96   24   53   60   59   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  37 0.536171 0.945865   87   80   89   42   24    4   88   19   27    7   25   36   52   85   94    5   71   34   40   64   73    0   51   84   70   79   72   99    3   50   12   92   69   18   33   58   77   28   55   48   57   90   96   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  38 0.416935 0.21533    8   16   97   14   53   44   39   35   81   67   56   10   45   95   73   48   43   87   78   65   11   36    1   26   62   22   30   90   93    0   98   54   41   27   91   32   76   12    2   46    6   88   83   68   21   29    9   61   15   47   80   20   75   66   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  39 0.415275 0.144659   38   53   93   20   43   83   65    8   16   14   98   45   75   11    1   10   62   95   44   67   54   47   87   36   66   26   22   30   56   46    0   68   21   29   97    9   15   48   88   41   81   78    2   61   35   91   73   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  40 0.561683 0.873128   99   88   70   77   52   28   33    5   89   64   71   60    3   42   37   90   65   72   79   84   73   48   24   55    0   96   34   85   27   92   56   45    4   68   50   57    7   36   12   80   87   94   18   69   19   51   58   25   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  41 0.358472 0.282223   36   43   12   44   14   86   95   16   56   73   22   13   15   98   35   11   97   10   83   93   53   62    8   27   30    6   20   61   78   47   26    2    9   38    0   81   90   67   68   21   46   39   80   66   75    1   76   45   87   88   48   65   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  42 0.946871 0.977035   60   37   94   89   12   17   50   19   40   84   70   51   34   58   28   99   92   59   96    3   79   18   25   69   55   57   24   77   52   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  43 0.835558 0.342128   41   17   82   58   75   51   10   32   39   29   30   50   36   12   38   60   77   16   21   96   34   45   28   62   55   68   23    8   98   91   56   73   18   49   54   47   59   48   65   70   46   24    0   31   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  44 0.337147 0.0315972   29   41   38   93   83   56   46   21    9   75   66   39   95   67   16    1   22   97   88   78   98   15   61   20    8   26    2   30   81   62   35   53   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  45 0.774667 0.490394   54   71    8   47    2   27   30   31    7   98   91   60   77   53   70   21   46   34   38   24   39    0   90   59   52   69   19   32   96   89   25   82   36   58   75   12   51   68   18   43   88   50   28    3   94   40   16   56   73   49   23   10   29   62   79   55   48   65   41   17   99   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  46 0.751668 0.0263419   21   68   15    8   45   59   23   44   49   56   10   47   54   75   82   32   31   62   65   30   39   29   41   38   73   91   98   16   43   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  47 0.739923 0.384485   16   45   52   23   58   82   91   96    1   18   70   55   60   90    8   27   65   54   31   98   46   49   10   73   62   24   39    0   29   41   17   48   32   36   12    2   30   66   51   43   75   56   89   21   34   38   68   53   77   50   59   28   88   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  48 0.662088 0.531101   77   68   21   96   34   19   27   58   89   32   80   87   25   59   50   90   79   70   17   98   38   31   60   36   51   73   64   71    1   99   40   52   92   28   65   47   24    7   62   53   84   75   12   66   10   18    3   39   56    8   16   54   94   37   45   30   43    2   88   55   41    0   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  49 0.910169 0.0610116   73   17   65   31   32   46   91   47   98   45   54   82   75   43   23   59   21   29   10   68   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  50 0.936061 0.806115   96   12   17   94   89    3   42   60   55   43   48    0   52   92   73   19   32   58   10   18   84   79   70   65   37   45   59   31   71   36   51   34   77   68   40   28   99   25   57   47   69   24    7   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
  51 0.835666 0.758084   71   90   59   43   24   12   65   70   79   84   58   19   27   64   73   42   92   52   48    0   37   45   55   60   31   32   89   94   10   18   96   25   69   50   57   47    7   36   99   17   68   77   56   34    3   40   28   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
